name,link
Transcon Res,https://www.moneycontrol.com/india/stockpricequote/computerssoftwaremediumsmall/transconresearch/TR
Transcorp Intl,https://www.moneycontrol.com/india/stockpricequote/financeinvestments/transcorpinternational/TI27
Transformers,https://www.moneycontrol.com/india/stockpricequote/powertransmissionequipment/transformersrectifiersindia/TRI
Transgene Biote,https://www.moneycontrol.com/india/stockpricequote/hospitalsmedicalservices/transgenebiotek/TB
Transglobe,https://www.moneycontrol.com/india/stockpricequote/foodprocessing/transglobefoods/TF07
Transindia Lamp,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/transindialamps/TL01
Translam Ind,https://www.moneycontrol.com/india/stockpricequote/electricequipment/translamindustries/TI14
Transoceanic,https://www.moneycontrol.com/india/stockpricequote/constructioncontractinghousing/transoceanicproperties/TPL01
Transpact Ent,https://www.moneycontrol.com/india/stockpricequote/medicalequipmentsuppliesaccessories/transpactenterprises/TE16
Transpek,https://www.moneycontrol.com/india/stockpricequote/chemicals/transpekindustry/TI15
Transport Corp,https://www.moneycontrol.com/india/stockpricequote/transportlogistics/transportcorporationindia/TCI04
Transpower Engg,https://www.moneycontrol.com/india/stockpricequote/powertransmissionequipment/transpowerengineering/TE05
Transwarranty,https://www.moneycontrol.com/india/stockpricequote/financegeneral/transwarrantyfinance/TF10
Transwind Infra,https://www.moneycontrol.com/india/stockpricequote/infrastructuregeneral/transwindinfrastructures/TI24
Tranway,https://www.moneycontrol.com/india/stockpricequote/itservicesconsulting/tranwaytechnologies/TT18
TRC Finance,https://www.moneycontrol.com/india/stockpricequote/financeleasinghirepurchase/trcfinancialservices/TRC
Treadsdirect,https://www.moneycontrol.com/india/stockpricequote/autoancillaries/treadsdirect/T05
Tree House,https://www.moneycontrol.com/india/stockpricequote/computerssoftwaretraining/treehouseeducationaccessories/THE01
Trejhara,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/trejharasolutionslimited/TREJH7605
Trend Designs,https://www.moneycontrol.com/india/stockpricequote/textilesgeneral/trenddesigns/TD02
Trend East West,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/trendeastwestlpgbottling/TEW
Trend Electron,https://www.moneycontrol.com/india/stockpricequote/consumergoodselectronic/trendelectronics/TE12
Trent,https://www.moneycontrol.com/india/stockpricequote/retail/trent/T04
Trent (W),https://www.moneycontrol.com/india/stockpricequote/miscellaneous/trentwarrants/TW03
Trezer Oil Agro,https://www.moneycontrol.com/india/stockpricequote/edibleoilssolventextraction/trezeroilagrotech/TOA
TRF,https://www.moneycontrol.com/india/stockpricequote/engineeringheavy/trf/TRF
Tri Star Soya,https://www.moneycontrol.com/india/stockpricequote/edibleoilssolventextraction/tristarsoyaproducts/TSS02
Tria Fine Chem,https://www.moneycontrol.com/india/stockpricequote/chemicals/triafinechem/TFC02
Tribhovandas,https://www.moneycontrol.com/india/stockpricequote/diamondcuttingjewellerypreciousmetals/tribhovandasbhimjizaveri/TBZ
Tribhuvan House,https://www.moneycontrol.com/india/stockpricequote/constructioncontractinghousing/tribhuvanhousing/TH01
Tricom Fruit,https://www.moneycontrol.com/india/stockpricequote/foodprocessing/tricomfruitproducts/RID
Tricom India,https://www.moneycontrol.com/india/stockpricequote/computerssoftwaremediumsmall/tricomindia/TI29
Trident,https://www.moneycontrol.com/india/stockpricequote/textilesspinningcottonblended/trident/AI01
Trident Project,https://www.moneycontrol.com/india/stockpricequote/constructioncontractingcivil/tridentprojects/TP08
Trident Texofab,https://www.moneycontrol.com/india/stockpricequote/textilesgeneral/tridenttexofab/TT17
Trident Tools,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/tridenttools/MT10
Trigon Zinco,https://www.moneycontrol.com/india/stockpricequote/chemicals/trigonzinco/TZ
Trigyn Tech,https://www.moneycontrol.com/india/stockpricequote/computerssoftwaremediumsmall/trigyntechnologies/TT08
Trijal Ind,https://www.moneycontrol.com/india/stockpricequote/trading/trijalindustries/TI32
Trillenium Tech,https://www.moneycontrol.com/india/stockpricequote/computerssoftwaremediumsmall/trilleniumtechnologies/TT09
Trilochan Trade,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/trilochantradersagencies/TTA01
Trilogic Digi,https://www.moneycontrol.com/india/stockpricequote/mediaentertainment/trilogicdigitalmedia/RP20
Trimline Invt,https://www.moneycontrol.com/india/stockpricequote/mediaentertainment/trimlineinvestments/TI17
Trimurthi,https://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/trimurthi/TDP01
Trimurti Synth,https://www.moneycontrol.com/india/stockpricequote/textilesprocessing/trimurtisynthetics/TS04
Trina Quebec,https://www.moneycontrol.com/india/stockpricequote/engineering/trinaquebecgears/TQG
Trinethra Infra,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/trinethrainfraventures/TIV
Trinetra Cement,https://www.moneycontrol.com/india/stockpricequote/metalsnonferrous/trinetracement/IZ
Trinity Bio-Tec,https://www.moneycontrol.com/india/stockpricequote/financeleasinghirepurchase/trinitybiotech/TBT01
Trinity League,https://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/trinityleagueindia/DWH
Trinity Trade,https://www.moneycontrol.com/india/stockpricequote/financeinvestments/trinitytradelink/STF06
Trio Mercantile,https://www.moneycontrol.com/india/stockpricequote/financegeneral/triomercantiletrading/TMT01
Triochem Prods,https://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/triochemproducts/TP11
Tripex Overseas,https://www.moneycontrol.com/india/stockpricequote/trading/tripexoverseas/TO01
Trishakti Elect,https://www.moneycontrol.com/india/stockpricequote/financeleasinghirepurchase/trishaktielectronicsindustries/TEI02
Tristar Enter,https://www.moneycontrol.com/india/stockpricequote/chemicals/tristarenterprises/TE06
Triton Corp,https://www.moneycontrol.com/india/stockpricequote/textilesreadymadeapparels/tritoncorp/TC16
Triton Valves,https://www.moneycontrol.com/india/stockpricequote/autoancillaries/tritonvalves/TV
Triumph Intl,https://www.moneycontrol.com/india/stockpricequote/financegeneral/triumphintlfin/TIF01
Triveni Engg,https://www.moneycontrol.com/india/stockpricequote/sugar/triveniengineeringindustries/TE10
Triveni Enterpr,https://www.moneycontrol.com/india/stockpricequote/trading/trivenienterprises/TE14
Triveni Glass,https://www.moneycontrol.com/india/stockpricequote/glassglassproducts/triveniglass/TG01
Triveni Turbine,https://www.moneycontrol.com/india/stockpricequote/electricequipment/triveniturbine/TT14
Trivikrama Ind,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/trivikramaindustries/CI14
Trombo Ext,https://www.moneycontrol.com/india/stockpricequote/edibleoilssolventextraction/tromboextractions/REL
Trywell Intl,https://www.moneycontrol.com/india/stockpricequote/trading/trywellinternational/TI21
TSL Industries,https://www.moneycontrol.com/india/stockpricequote/financeinvestments/tslindustries/TSL03
TT,https://www.moneycontrol.com/india/stockpricequote/textileshosieryknitwear/tt/TT06
TT Finance,https://www.moneycontrol.com/india/stockpricequote/financeleasinghirepurchase/ttfinance/TTF
TTG Industries,https://www.moneycontrol.com/india/stockpricequote/engineering/ttgindustries/TTG
TTI Enterprise,https://www.moneycontrol.com/india/stockpricequote/financegeneral/ttienterprise/TTI
TTK Biomed,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/ttkbiomed/TTK01
TTK Healthcare,https://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/ttkhealthcare/TTK
TTK Prestige,https://www.moneycontrol.com/india/stockpricequote/domesticappliances/ttkprestige/TTK02
TTL Enterprises,https://www.moneycontrol.com/india/stockpricequote/textilesprocessing/ttlenterprises/TT07
Tube Investment,https://www.moneycontrol.com/india/stockpricequote/autoancillaries/tubeinvestmentsindialtd/TIIND54076
Tubeknit,https://www.moneycontrol.com/india/stockpricequote/textilesmanmade/tubeknitfashions/TF11
Tubetec Seamles,https://www.moneycontrol.com/india/stockpricequote/steelmediumsmall/tubetecseamless/TSL02
Tudor India,https://www.moneycontrol.com/india/stockpricequote/autoancillaries/tudorindia/TI18
Tulip Finance,https://www.moneycontrol.com/india/stockpricequote/financeleasinghirepurchase/tulipfinance/TFL02
Tulip Star Hotl,https://www.moneycontrol.com/india/stockpricequote/hotels/tulipstarhotel/TSH02
Tulip Telecom,https://www.moneycontrol.com/india/stockpricequote/telecommunicationsservice/tuliptelecom/TT13
Tulive Develop,https://www.moneycontrol.com/india/stockpricequote/machinetools/tulivedevelopers/TD03
Tulsi Extrusion,https://www.moneycontrol.com/india/stockpricequote/plastics/tulsiextrusions/TE11
Tulsipur Sugar,https://www.moneycontrol.com/india/stockpricequote/sugar/tulsipursugarcompany/TSC01
Tulsyan NEC,https://www.moneycontrol.com/india/stockpricequote/steelmediumsmall/tulsyannec/TNE
Tungabhadra Ind,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/tungabhadraindustries/TIL01
Tungabhadra Pul,https://www.moneycontrol.com/india/stockpricequote/paper/tungabhadrapulpboardmills/TPB
Tuni Textile,https://www.moneycontrol.com/india/stockpricequote/textilesweaving/tunitextilemills/TTM
Turbo Ind,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/turboindustries/TI19
Turbotech Engg,https://www.moneycontrol.com/india/stockpricequote/computerssoftwaremediumsmall/turbotechengineering/TEL01
Tuscon Exports ,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/tusconexports/TEL03
Tuticorin Alkal,https://www.moneycontrol.com/india/stockpricequote/chemicals/tuticorinalkalichemicalsfertilizers/TAC02
Tutis Tech,https://www.moneycontrol.com/india/stockpricequote/computerssoftwaremediumsmall/tutistechnologies/TT12
Tutorials Point,https://www.moneycontrol.com/india/stockpricequote/educationalinstitutions/tutorialspointindia/TPI02
TV 18,https://www.moneycontrol.com/india/stockpricequote/mediaentertainment/televisioneighteen/TE08
TV TodayNetwork,https://www.moneycontrol.com/india/stockpricequote/mediaentertainment/tvtodaynetwork/TVT
TV Vision,https://www.moneycontrol.com/india/stockpricequote/mediaentertainment/tvvision/TVV
TV18 Broadcast,https://www.moneycontrol.com/india/stockpricequote/mediaentertainment/tv18broadcast/IBN
TVS Autolec,https://www.moneycontrol.com/india/stockpricequote/autoancillaries/tvsautolec/TVS04
TVS Electronics,https://www.moneycontrol.com/india/stockpricequote/computershardware/tvselectronics/TVS02
TVS Finance,https://www.moneycontrol.com/india/stockpricequote/financeleasinghirepurchase/tvsfinanceandservices/TVS05
TVS Lakshmi,https://www.moneycontrol.com/india/stockpricequote/financeinvestments/tvslakshmicredit/TVS01
TVS Motor,https://www.moneycontrol.com/india/stockpricequote/auto23wheelers/tvsmotorcompany/TVS
TVS Srichakra,https://www.moneycontrol.com/india/stockpricequote/tyres/tvssrichakra/TVS03
Twilight Litaka,https://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/twilightlitakapharma/TLP
Twin Cities,https://www.moneycontrol.com/india/stockpricequote/computerssoftwaremediumsmall/twincitiesinfotech/TCI05
Twin Roses Trad,https://www.moneycontrol.com/india/stockpricequote/trading/twinrosestradesagencies/TRT
Twinstar Ind,https://www.moneycontrol.com/india/stockpricequote/computerssoftwaremediumsmall/twinstarindustries/TSE
Tyche Ind,https://www.moneycontrol.com/india/stockpricequote/chemicals/tycheindustries/TI30
Typhoon Fin.,https://www.moneycontrol.com/india/stockpricequote/financegeneral/typhoonfinancialservices/TFS
Typhoon Holding,https://www.moneycontrol.com/india/stockpricequote/textilesspinningsyntheticblended/typhoonholdings/THL01
Tyroon Tea,https://www.moneycontrol.com/india/stockpricequote/plantationsteacoffee/tyroonteacompany/TTC
,
,
U. H. Zaveri,https://www.moneycontrol.com/india/stockpricequote/diamondcuttingjewellerypreciousmetals/uhzaveri/UHZ
U. Y. Fincorp,https://www.moneycontrol.com/india/stockpricequote/financeleasinghirepurchase/uyfincorp/GS04
UB Engineering,https://www.moneycontrol.com/india/stockpricequote/engineeringheavy/ubengineering/UBE
UB Holdings,https://www.moneycontrol.com/india/stockpricequote/trading/unitedbreweriesholdings/UBH
Ube Industries,https://www.moneycontrol.com/india/stockpricequote/electrodesgraphite/ubeindustries/UI12
UCAL Fuel,https://www.moneycontrol.com/india/stockpricequote/autoancillaries/ucalfuelsystems/UFS
UCAL Power Sys,https://www.moneycontrol.com/india/stockpricequote/electricequipment/ucalpowersystems/UPS
UCIL Leasing,https://www.moneycontrol.com/india/stockpricequote/financeinvestments/ucilleaisng/UL
UCO Bank,https://www.moneycontrol.com/india/stockpricequote/bankspublicsector/ucobank/UCO
Udaipur Cement,https://www.moneycontrol.com/india/stockpricequote/cementmajor/udaipurcementworks/JKU
Udaipur Phos,https://www.moneycontrol.com/india/stockpricequote/fertilisers/udaipurphosphatesfertilizers/UPF
Uday Jewellery,https://www.moneycontrol.com/india/stockpricequote/diamondcuttingjewellerypreciousmetals/udayjewelleryindustries/UJI
Uflex,https://www.moneycontrol.com/india/stockpricequote/packaging/uflex/U01
UFM Industries ,https://www.moneycontrol.com/india/stockpricequote/foodprocessing/ufmindustries/UFM
UFO Moviez,https://www.moneycontrol.com/india/stockpricequote/mediaentertainment/ufomoviezindia/UMI03
UG Hotels,https://www.moneycontrol.com/india/stockpricequote/hotels/ughotelsresorts/UGH
Ugar Sugar Work,https://www.moneycontrol.com/india/stockpricequote/sugar/ugarsugarworks/USW
Ugro Capital,https://www.moneycontrol.com/india/stockpricequote/financegeneral/ugrocapital/CS08
Ujaas Energy,https://www.moneycontrol.com/india/stockpricequote/powertransmissionequipment/ujaasenergy/S18
Ujjivan Financi,https://www.moneycontrol.com/india/stockpricequote/financegeneral/ujjivanfinancialservices/UFS01
Ujjivan Small,https://www.moneycontrol.com/india/stockpricequote/bankprivate/ujjivansmallfinancebank/USF
Ultra Intermed,https://www.moneycontrol.com/india/stockpricequote/chemicals/ultraintermediates/UIL01
Ultra Wiring Co,https://www.moneycontrol.com/india/stockpricequote/electricals/ultrawiringconnectivitysystems/UWC
Ultracab India,https://www.moneycontrol.com/india/stockpricequote/cablespowerothers/ultracabindia/UI20
Ultramarine,https://www.moneycontrol.com/india/stockpricequote/dyespigments/ultramarinepigments/UP02
UltraTechCement,https://www.moneycontrol.com/india/stockpricequote/cementmajor/ultratechcement/UTC01
Uma Fabrics Ltd,https://www.moneycontrol.com/india/stockpricequote/textileshosieryknitwear/umafabrics/UFL01
Uma Maheshwari,https://www.moneycontrol.com/india/stockpricequote/textilesspinningcottonblended/umamaheshwarimills/UMM
Umang Dairies,https://www.moneycontrol.com/india/stockpricequote/foodprocessing/umangdairies/UD01
Umang India Ltd,https://www.moneycontrol.com/india/stockpricequote/ceramicsgranite/umangindia/UIL
Umedix India,https://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/umedixindia/UI01
UMI Special Stl,https://www.moneycontrol.com/india/stockpricequote/steelmediumsmall/umispecialsteel/UMI01
Umiya Tubes,https://www.moneycontrol.com/india/stockpricequote/steeltubespipes/umiyatubes/UT03
UMS Radio,https://www.moneycontrol.com/india/stockpricequote/electricals/umsradiofactory/UMS
Uni Abex,https://www.moneycontrol.com/india/stockpricequote/castingsforgings/uniabexalloyproducts/UAA
Uni Metal Alloy,https://www.moneycontrol.com/india/stockpricequote/steelmediumsmall/unimetalalloys/UMA
Unialkem Fertil,https://www.moneycontrol.com/india/stockpricequote/fertilisers/unialkemfertilizers/UFL02
Unichem Labs,https://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/unichemlaboratories/UL02
Unick Fix-A- Fo,https://www.moneycontrol.com/india/stockpricequote/printingstationery/unickfixaformprinters/UNICK54150
Unicorn Organic,https://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/unicornorganics/UO
Unicorn Pharma,https://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/unicornpharmaceuticalsindia/UPI
Unicorp,https://www.moneycontrol.com/india/stockpricequote/computershardware/unicorpindustries/UI02
Unified Agro,https://www.moneycontrol.com/india/stockpricequote/foodprocessing/unifiedagro/UA
Uniflex Cables,https://www.moneycontrol.com/india/stockpricequote/cablespowerothers/uniflexcables/UC02
Unifrax India,https://www.moneycontrol.com/india/stockpricequote/ceramicsgranite/unifraxindia/UI14
Uniinfo Telecom,https://www.moneycontrol.com/india/stockpricequote/telecommunicationsservice/uniinfotelecomservicesltd/UTS
Unijolly Invest,https://www.moneycontrol.com/india/stockpricequote/financeinvestments/unijollyinvestmentscompany/UIC
Unilite,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/uniliteindustries/UI03
Uniliv Foods,https://www.moneycontrol.com/india/stockpricequote/foodprocessing/unilivfoods/UF
Unimers India,https://www.moneycontrol.com/india/stockpricequote/petrochemicals/unimersindia/UI18
Unimin India,https://www.moneycontrol.com/india/stockpricequote/textilesgeneral/uniminindia/UI04
Unimode Oversea,https://www.moneycontrol.com/india/stockpricequote/leatherproducts/unimodeoverseas/UO01
Union Bank,https://www.moneycontrol.com/india/stockpricequote/bankspublicsector/unionbankindia/UBI01
Union Bearings,https://www.moneycontrol.com/india/stockpricequote/bearings/unionbearingsindia/UBI
Union Quality,https://www.moneycontrol.com/india/stockpricequote/packaging/unionqualityplasticindustries/UQP
Uniphos Ent,https://www.moneycontrol.com/india/stockpricequote/trading/uniphosenterprises/UE
Uniplas,https://www.moneycontrol.com/india/stockpricequote/plastics/uniplasindia/UI05
Uniply Decor,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/uniplydecorlimited/UVB
Uniply Ind,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/uniplyindustries/UI16
Uniport Comp,https://www.moneycontrol.com/india/stockpricequote/computerssoftwaremediumsmall/uniportcomputers/UC01
Unipro Technolo,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/uniprotechnologies/UT05
Uniproducts,https://www.moneycontrol.com/india/stockpricequote/textilesgeneral/uniproductsindia/UI07
Unique Agro Pro,https://www.moneycontrol.com/india/stockpricequote/edibleoilssolventextraction/uniqueagroprocessorsindia/UAP
Unique Estates,https://www.moneycontrol.com/india/stockpricequote/constructioncontractingcivil/uniqueestatesdevelopmentscompany/UED
Unique Oils Ind,https://www.moneycontrol.com/india/stockpricequote/chemicals/uniqueoilsindia/UOI
Unique Organics,https://www.moneycontrol.com/india/stockpricequote/chemicals/uniqueorganics/UO02
Uniroll Leather,https://www.moneycontrol.com/india/stockpricequote/leatherproducts/unirollleatherindia/ULI
Uniroyal,https://www.moneycontrol.com/india/stockpricequote/textilesspinningsyntheticblended/uniroyalindustries/UI19
Uniroyal Marine,https://www.moneycontrol.com/india/stockpricequote/aquaculture/uniroyalmarineexports/UME
Unishire Urban,https://www.moneycontrol.com/india/stockpricequote/constructioncontractingrealestate/unishireurbaninfra/UUI
Unison Metals,https://www.moneycontrol.com/india/stockpricequote/steelspongeiron/unisonmetals/UM02
Unistar Multime,https://www.moneycontrol.com/india/stockpricequote/mediaentertainment/unistarmultimedia/KF12
Unisys Soft,https://www.moneycontrol.com/india/stockpricequote/computerssoftwaremediumsmall/unisyssoftwareholdingindustries/USH
Unitech,https://www.moneycontrol.com/india/stockpricequote/constructioncontractingcivil/unitech/U
Unitech Inter,https://www.moneycontrol.com/india/stockpricequote/trading/unitechinternational/UI13
United Bank,https://www.moneycontrol.com/india/stockpricequote/bankspublicsector/unitedbankindia/UBO
United Brewerie,https://www.moneycontrol.com/india/stockpricequote/breweriesdistilleries/unitedbreweries/UB02
United Credit,https://www.moneycontrol.com/india/stockpricequote/financeleasinghirepurchase/unitedcreditfinancialservices/UCF
United Diagnost,https://www.moneycontrol.com/india/stockpricequote/hospitalsmedicalservices/uniteddiagnosticinternational/UDI
United Diamonds,https://www.moneycontrol.com/india/stockpricequote/diamondcuttingjewellerypreciousmetals/uniteddiamondss/UDL
United Drilling,https://www.moneycontrol.com/india/stockpricequote/uniteddrilling/uniteddrillingtools/UDT
United Interact,https://www.moneycontrol.com/india/stockpricequote/computerssoftware/unitedinteractive/NOP
United Leasing,https://www.moneycontrol.com/india/stockpricequote/financeinvestments/unitedleasing/UL03
United Motors,https://www.moneycontrol.com/india/stockpricequote/autoancillaries/unitedmotors/UM
United Nilgiri,https://www.moneycontrol.com/india/stockpricequote/plantationsteacoffee/unitednilgiriteaestatescompany/UNT
United Polyfab ,https://www.moneycontrol.com/india/stockpricequote/textilesreadymadeapparels/unitedpolyfabgujarat/UPG
United Soyaa,https://www.moneycontrol.com/india/stockpricequote/edibleoilssolventextraction/unitedsoyaaproducts/USP
United Spirits,https://www.moneycontrol.com/india/stockpricequote/breweriesdistilleries/unitedspirits/US
United Textiles,https://www.moneycontrol.com/india/stockpricequote/textilesspinningcottonblended/unitedtextiles/UT02
United Van Hors,https://www.moneycontrol.com/india/stockpricequote/engineering/unitedvanderhorst/UVD
United Western,https://www.moneycontrol.com/india/stockpricequote/banksprivatesector/unitedwesternbank/UWB
United Wire Rop,https://www.moneycontrol.com/india/stockpricequote/steelmediumsmall/unitedwireropes/UWR
Unitedcarb,https://www.moneycontrol.com/india/stockpricequote/chemicals/unitedcarbon/UC04
Unitel Comm,https://www.moneycontrol.com/india/stockpricequote/telecommunicationsequipment/unitelcommunications/UCL
Unity Agrotech,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/unityagrotechindustries/UAI
Unity Infraproj,https://www.moneycontrol.com/india/stockpricequote/constructioncontractingcivil/unityinfraprojects/UI17
Unity Steels,https://www.moneycontrol.com/india/stockpricequote/steelmediumsmall/unitysteels/USL
Univastu India,https://www.moneycontrol.com/india/stockpricequote/constructioncontractingcivil/univastuindia/UI21
Universal,https://www.moneycontrol.com/india/stockpricequote/trading/universalofficeautomation/UOA
Universal Arts,https://www.moneycontrol.com/india/stockpricequote/mediaentertainment/universalarts/UA02
Universal Auto,https://www.moneycontrol.com/india/stockpricequote/autoancillaries/universalautofoundry/UA03
Universal Cable,https://www.moneycontrol.com/india/stockpricequote/cablespowerothers/universalcables/UC
Universal Lug,https://www.moneycontrol.com/india/stockpricequote/plastics/universalluggagemanufacturingcompany/ULM
Universal Prime,https://www.moneycontrol.com/india/stockpricequote/trading/universalprimealuminium/UPA
Universal Sec,https://www.moneycontrol.com/india/stockpricequote/financeinvestments/universalcreditsecurities/UCS
Universal Starc,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/universalstarchchemallied/USC
Universal Vita ,https://www.moneycontrol.com/india/stockpricequote/foodprocessing/universalvitaalimentare/UVA
Uniworth Intl,https://www.moneycontrol.com/india/stockpricequote/trading/uniworthinternational/UI08
Uniworth Securi,https://www.moneycontrol.com/india/stockpricequote/financeinvestments/uniworthsecurities/USL01
Uniworth Text,https://www.moneycontrol.com/india/stockpricequote/textileswoollenworsted/uniworthtextiles/FI01
Unjha Formula,https://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/unjhaformulations/UF02
Unno Industries,https://www.moneycontrol.com/india/stockpricequote/financegeneral/unnoindustries/UI09
UP Hotels,https://www.moneycontrol.com/india/stockpricequote/hotels/uphotels/UPH
UP Lime Chem,https://www.moneycontrol.com/india/stockpricequote/chemicals/uplimechem/UPL
UP Mineral,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/upmineralproducts/UPM
Upasana Finance,https://www.moneycontrol.com/india/stockpricequote/financeleasinghirepurchase/upasanafinance/UF01
Upcom Cables,https://www.moneycontrol.com/india/stockpricequote/cablestelephone/upcomcables/UC03
UPIL,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/universusphotoimagingslimit/UNIPH54293
UPL,https://www.moneycontrol.com/india/stockpricequote/chemicals/upl/UP04
Upper Ganges,https://www.moneycontrol.com/india/stockpricequote/sugar/uppergangessugar/UGS
Upsurge Invest,https://www.moneycontrol.com/india/stockpricequote/financegeneral/upsurgeinvestmentfinance/UIF
Uravi T and Wed,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/uravitwedgelampsltd/UWL
Urja Global,https://www.moneycontrol.com/india/stockpricequote/powergenerationdistribution/urjaglobal/UG01
Urja Global-RE,https://www.moneycontrol.com/india/stockpricequote/powergenerationdistribution/urjaglobalre/UGR
Urja Global-RI,https://www.moneycontrol.com/india/stockpricequote/powergenerationdistribution/urjaglobalri/UGR01
Urvi Chemicals ,https://www.moneycontrol.com/india/stockpricequote/textilesprocessing/urvichemicalsalliedindustries/UCA
US 64 Bonds,https://www.moneycontrol.com/india/stockpricequote/financeinvestments/us64bonds/USB
USG Tech,https://www.moneycontrol.com/india/stockpricequote/computerssoftwaremediumsmall/usgtechsolutions/VKS
Usha (India),https://www.moneycontrol.com/india/stockpricequote/diversified/ushaindia/UI
Usha Intl,https://www.moneycontrol.com/india/stockpricequote/trading/ushainternational/UI15
Usha Iron,https://www.moneycontrol.com/india/stockpricequote/steelmediumsmall/ushaironferrometalscorporation/UIF01
Usha Ispat,https://www.moneycontrol.com/india/stockpricequote/steelpigiron/ushaispat/UI10
Usha Martin,https://www.moneycontrol.com/india/stockpricequote/steelmediumsmall/ushamartin/UM01
Usha Martin Edu,https://www.moneycontrol.com/india/stockpricequote/computerssoftwaremediumsmall/ushamartineducationsolutions/UMI02
Usha Microproce,https://www.moneycontrol.com/india/stockpricequote/computershardware/ushamicroprocesscontrols/UMC
Usha Udyog,https://www.moneycontrol.com/india/stockpricequote/steelmediumsmall/ushaudyog/UU
Ushakiran Fin,https://www.moneycontrol.com/india/stockpricequote/financeleasinghirepurchase/ushakiranfinance/UFL
UshaMartin Ind,https://www.moneycontrol.com/india/stockpricequote/steellarge/ushamartinindustries/UMI
Ushanti Colour ,https://www.moneycontrol.com/india/stockpricequote/dyespigments/ushanticolourchem/UCC
Ushdev Intl,https://www.moneycontrol.com/india/stockpricequote/trading/ushdevinternational/UI11
Usher Agro,https://www.moneycontrol.com/india/stockpricequote/foodprocessing/usheragro/UA01
Ushma Polymers,https://www.moneycontrol.com/india/stockpricequote/packaging/ushmapolymers/UP03
UT,https://www.moneycontrol.com/india/stockpricequote/engineering/ut/UT
UTI - Gold,https://www.moneycontrol.com/india/stockpricequote/utigold/utigoldexchangetradedfund/UTI18
UTI AMC,https://www.moneycontrol.com/india/stockpricequote/financeinvestment/utiassetmanagementcompany/UA04
UTI Bank ETF,https://www.moneycontrol.com/india/stockpricequote/etf/utibankexchangetradedfund/UBE01
UTI EQ OPP96,https://www.moneycontrol.com/india/stockpricequote/financeinvestments/utiequityopportunitiesfund96/UTI11
UTI Grand Maste,https://www.moneycontrol.com/india/stockpricequote/financeinvestments/utigrandmaster/UTI05
UTI INDEX EQ,https://www.moneycontrol.com/india/stockpricequote/financeinvestments/utiindexequityfund97/UTI13
UTI Master EP 9,https://www.moneycontrol.com/india/stockpricequote/financeinvestments/utimasterequityplan93/UTI08
UTI MasterGrowt,https://www.moneycontrol.com/india/stockpricequote/financeinvestments/utimastergrowth/UTI06
UTI MEP 95,https://www.moneycontrol.com/india/stockpricequote/financeinvestments/utimasterequityplan95/UTI12
UTI MEP96,https://www.moneycontrol.com/india/stockpricequote/financeinvestments/utimasterequityplan96/UTI14
UTI NIFTY ETF,https://www.moneycontrol.com/india/stockpricequote/utiniftyetf/utiniftyetf/UTI21
UTI Sunder,https://www.moneycontrol.com/india/stockpricequote/financeinvestments/utisunder/UTI17
UTI UGS 2000,https://www.moneycontrol.com/india/stockpricequote/financeinvestments/utiugs2000/UTI03
UTI UGS 5000,https://www.moneycontrol.com/india/stockpricequote/financeinvestments/utiugs5000/UTI04
UTI Units 1992,https://www.moneycontrol.com/india/stockpricequote/financeinvestments/utiunitscheme1992/UTI09
UTI- Nifty ETF,https://www.moneycontrol.com/india/stockpricequote/utiniftyetf/utiniftyexchangetradedfund/UTI19
UTI-Sensex ETF,https://www.moneycontrol.com/india/stockpricequote/utisensexetf/utisensexexchangetradedfund/UTI20
UTI-US64(CASH),https://www.moneycontrol.com/india/stockpricequote/financeinvestments/utius64cashincome/UTI15
UTI-US64(REINV),https://www.moneycontrol.com/india/stockpricequote/financeinvestments/utius64reinvestment/UTI16
